etfCode,name,missingField,coverageScore
253250,KIWOOM 200선물레버리지,sectorCountryWeights,0.45
253250,KIWOOM 200선물레버리지,feesAndAssets,0.45
253280,RISE 헬스케어,issuer,0.35
253280,RISE 헬스케어,benchmarkName,0.35
253280,RISE 헬스케어,descriptions,0.35
253280,RISE 헬스케어,strategyFacts,0.35
253280,RISE 헬스케어,distribution,0.35
253280,RISE 헬스케어,sectorCountryWeights,0.35
253280,RISE 헬스케어,feesAndAssets,0.35
261060,TIGER 코스닥150IT,issuer,0.35
261060,TIGER 코스닥150IT,benchmarkName,0.35
261060,TIGER 코스닥150IT,descriptions,0.35
261060,TIGER 코스닥150IT,strategyFacts,0.35
261060,TIGER 코스닥150IT,distribution,0.35
261060,TIGER 코스닥150IT,sectorCountryWeights,0.35
261060,TIGER 코스닥150IT,feesAndAssets,0.35
261070,TIGER 코스닥150바이오테크,issuer,0.35
261070,TIGER 코스닥150바이오테크,benchmarkName,0.35
261070,TIGER 코스닥150바이오테크,descriptions,0.35
261070,TIGER 코스닥150바이오테크,strategyFacts,0.35
261070,TIGER 코스닥150바이오테크,distribution,0.35
261070,TIGER 코스닥150바이오테크,sectorCountryWeights,0.35
261070,TIGER 코스닥150바이오테크,feesAndAssets,0.35
261110,TIGER 미국달러선물레버리지,issuer,0.45
261110,TIGER 미국달러선물레버리지,benchmarkName,0.45
261110,TIGER 미국달러선물레버리지,descriptions,0.45
261110,TIGER 미국달러선물레버리지,distribution,0.45
261110,TIGER 미국달러선물레버리지,sectorCountryWeights,0.45
261110,TIGER 미국달러선물레버리지,feesAndAssets,0.45
261120,TIGER 미국달러선물인버스2X,issuer,0.45
261120,TIGER 미국달러선물인버스2X,benchmarkName,0.45
261120,TIGER 미국달러선물인버스2X,descriptions,0.45
261120,TIGER 미국달러선물인버스2X,distribution,0.45
261120,TIGER 미국달러선물인버스2X,sectorCountryWeights,0.45
261120,TIGER 미국달러선물인버스2X,feesAndAssets,0.45
261140,TIGER 우선주,issuer,0.35
261140,TIGER 우선주,benchmarkName,0.35
261140,TIGER 우선주,descriptions,0.35
261140,TIGER 우선주,strategyFacts,0.35
261140,TIGER 우선주,distribution,0.35
261140,TIGER 우선주,sectorCountryWeights,0.35
261140,TIGER 우선주,feesAndAssets,0.35
261250,KODEX 미국달러선물레버리지,issuer,0.45
261250,KODEX 미국달러선물레버리지,benchmarkName,0.45
261250,KODEX 미국달러선물레버리지,descriptions,0.45
261250,KODEX 미국달러선물레버리지,distribution,0.45
261250,KODEX 미국달러선물레버리지,sectorCountryWeights,0.45
261250,KODEX 미국달러선물레버리지,feesAndAssets,0.45
261260,KODEX 미국달러선물인버스2X,issuer,0.45
261260,KODEX 미국달러선물인버스2X,benchmarkName,0.45
261260,KODEX 미국달러선물인버스2X,descriptions,0.45
261260,KODEX 미국달러선물인버스2X,distribution,0.45
261260,KODEX 미국달러선물인버스2X,sectorCountryWeights,0.45
261260,KODEX 미국달러선물인버스2X,feesAndAssets,0.45
266160,RISE 고배당,issuer,0.35
266160,RISE 고배당,benchmarkName,0.35
266160,RISE 고배당,descriptions,0.35
266160,RISE 고배당,strategyFacts,0.35
266160,RISE 고배당,distribution,0.35
266160,RISE 고배당,sectorCountryWeights,0.35
266160,RISE 고배당,feesAndAssets,0.35
266360,KODEX K콘텐츠,issuer,0.35
266360,KODEX K콘텐츠,benchmarkName,0.35
266360,KODEX K콘텐츠,descriptions,0.35
266360,KODEX K콘텐츠,strategyFacts,0.35
266360,KODEX K콘텐츠,distribution,0.35
266360,KODEX K콘텐츠,sectorCountryWeights,0.35
266360,KODEX K콘텐츠,feesAndAssets,0.35
266370,KODEX IT,issuer,0.35
266370,KODEX IT,benchmarkName,0.35
266370,KODEX IT,descriptions,0.35
266370,KODEX IT,strategyFacts,0.35
266370,KODEX IT,distribution,0.35
266370,KODEX IT,sectorCountryWeights,0.35
266370,KODEX IT,feesAndAssets,0.35
266390,KODEX 경기소비재,issuer,0.35
266390,KODEX 경기소비재,benchmarkName,0.35
266390,KODEX 경기소비재,descriptions,0.35
266390,KODEX 경기소비재,strategyFacts,0.35
266390,KODEX 경기소비재,distribution,0.35
266390,KODEX 경기소비재,sectorCountryWeights,0.35
266390,KODEX 경기소비재,feesAndAssets,0.35
266410,KODEX 필수소비재,issuer,0.35
266410,KODEX 필수소비재,benchmarkName,0.35
266410,KODEX 필수소비재,descriptions,0.35
266410,KODEX 필수소비재,strategyFacts,0.35
266410,KODEX 필수소비재,distribution,0.35
266410,KODEX 필수소비재,sectorCountryWeights,0.35
266410,KODEX 필수소비재,feesAndAssets,0.35
266420,KODEX 헬스케어,issuer,0.35
266420,KODEX 헬스케어,benchmarkName,0.35
266420,KODEX 헬스케어,descriptions,0.35
266420,KODEX 헬스케어,strategyFacts,0.35
266420,KODEX 헬스케어,distribution,0.35
266420,KODEX 헬스케어,sectorCountryWeights,0.35
266420,KODEX 헬스케어,feesAndAssets,0.35
266550,PLUS 중형주저변동50,issuer,0.35
266550,PLUS 중형주저변동50,benchmarkName,0.35
266550,PLUS 중형주저변동50,descriptions,0.35
266550,PLUS 중형주저변동50,strategyFacts,0.35
266550,PLUS 중형주저변동50,distribution,0.35
266550,PLUS 중형주저변동50,sectorCountryWeights,0.35
266550,PLUS 중형주저변동50,feesAndAssets,0.35
267770,TIGER 200선물레버리지,issuer,0.45
267770,TIGER 200선물레버리지,benchmarkName,0.45
267770,TIGER 200선물레버리지,descriptions,0.45
267770,TIGER 200선물레버리지,distribution,0.45
267770,TIGER 200선물레버리지,sectorCountryWeights,0.45
267770,TIGER 200선물레버리지,feesAndAssets,0.45
270800,RISE KQ고배당,issuer,0.35
270800,RISE KQ고배당,benchmarkName,0.35
270800,RISE KQ고배당,descriptions,0.35
270800,RISE KQ고배당,strategyFacts,0.35
270800,RISE KQ고배당,distribution,0.35
270800,RISE KQ고배당,sectorCountryWeights,0.35
270800,RISE KQ고배당,feesAndAssets,0.35
270810,RISE 코스닥150,issuer,0.35
270810,RISE 코스닥150,benchmarkName,0.35
270810,RISE 코스닥150,descriptions,0.35
270810,RISE 코스닥150,strategyFacts,0.35
270810,RISE 코스닥150,distribution,0.35
270810,RISE 코스닥150,sectorCountryWeights,0.35
270810,RISE 코스닥150,feesAndAssets,0.35
275280,KODEX 모멘텀주,issuer,0.35
275280,KODEX 모멘텀주,benchmarkName,0.35
275280,KODEX 모멘텀주,descriptions,0.35
275280,KODEX 모멘텀주,strategyFacts,0.35
275280,KODEX 모멘텀주,distribution,0.35
275280,KODEX 모멘텀주,sectorCountryWeights,0.35
275280,KODEX 모멘텀주,feesAndAssets,0.35
275290,KODEX 가치주,issuer,0.35
275290,KODEX 가치주,benchmarkName,0.35
275290,KODEX 가치주,descriptions,0.35
275290,KODEX 가치주,strategyFacts,0.35
275290,KODEX 가치주,distribution,0.35
275290,KODEX 가치주,sectorCountryWeights,0.35
275290,KODEX 가치주,feesAndAssets,0.35
275300,KODEX 우량주,issuer,0.35
275300,KODEX 우량주,benchmarkName,0.35
275300,KODEX 우량주,descriptions,0.35
275300,KODEX 우량주,strategyFacts,0.35
275300,KODEX 우량주,distribution,0.35
275300,KODEX 우량주,sectorCountryWeights,0.35
275300,KODEX 우량주,feesAndAssets,0.35
277630,TIGER 코스피,issuer,0.35
277630,TIGER 코스피,benchmarkName,0.35
277630,TIGER 코스피,descriptions,0.35
277630,TIGER 코스피,strategyFacts,0.35
277630,TIGER 코스피,distribution,0.35
277630,TIGER 코스피,sectorCountryWeights,0.35
277630,TIGER 코스피,feesAndAssets,0.35
277640,TIGER 코스피대형주,issuer,0.35
277640,TIGER 코스피대형주,benchmarkName,0.35
277640,TIGER 코스피대형주,descriptions,0.35
277640,TIGER 코스피대형주,strategyFacts,0.35
277640,TIGER 코스피대형주,distribution,0.35
277640,TIGER 코스피대형주,sectorCountryWeights,0.35
277640,TIGER 코스피대형주,feesAndAssets,0.35
277650,TIGER 코스피중형주,issuer,0.35
277650,TIGER 코스피중형주,benchmarkName,0.35
277650,TIGER 코스피중형주,descriptions,0.35
277650,TIGER 코스피중형주,strategyFacts,0.35
277650,TIGER 코스피중형주,distribution,0.35
277650,TIGER 코스피중형주,sectorCountryWeights,0.35
277650,TIGER 코스피중형주,feesAndAssets,0.35
278240,RISE 코스닥150선물레버리지,issuer,0.45
278240,RISE 코스닥150선물레버리지,benchmarkName,0.45
278240,RISE 코스닥150선물레버리지,descriptions,0.45
278240,RISE 코스닥150선물레버리지,distribution,0.45
278240,RISE 코스닥150선물레버리지,sectorCountryWeights,0.45
278240,RISE 코스닥150선물레버리지,feesAndAssets,0.45
278530,KODEX 200TR,issuer,0.35
278530,KODEX 200TR,benchmarkName,0.35
278530,KODEX 200TR,descriptions,0.35
278530,KODEX 200TR,strategyFacts,0.35
278530,KODEX 200TR,distribution,0.35
278530,KODEX 200TR,sectorCountryWeights,0.35
278530,KODEX 200TR,feesAndAssets,0.35
278540,KODEX MSCI Korea TR,issuer,0.35
278540,KODEX MSCI Korea TR,benchmarkName,0.35
278540,KODEX MSCI Korea TR,descriptions,0.35
278540,KODEX MSCI Korea TR,strategyFacts,0.35
278540,KODEX MSCI Korea TR,distribution,0.35
278540,KODEX MSCI Korea TR,sectorCountryWeights,0.35
278540,KODEX MSCI Korea TR,feesAndAssets,0.35
279530,KODEX 고배당주,issuer,0.35
279530,KODEX 고배당주,benchmarkName,0.35
279530,KODEX 고배당주,descriptions,0.35
279530,KODEX 고배당주,strategyFacts,0.35
279530,KODEX 고배당주,distribution,0.35
279530,KODEX 고배당주,sectorCountryWeights,0.35
279530,KODEX 고배당주,feesAndAssets,0.35
279540,KODEX 최소변동성,issuer,0.35
279540,KODEX 최소변동성,benchmarkName,0.35
279540,KODEX 최소변동성,descriptions,0.35
279540,KODEX 최소변동성,strategyFacts,0.35
279540,KODEX 최소변동성,distribution,0.35
279540,KODEX 최소변동성,sectorCountryWeights,0.35
279540,KODEX 최소변동성,feesAndAssets,0.35
280920,PLUS 주도업종,issuer,0.35
280920,PLUS 주도업종,benchmarkName,0.35
280920,PLUS 주도업종,descriptions,0.35
280920,PLUS 주도업종,strategyFacts,0.35
280920,PLUS 주도업종,distribution,0.35
280920,PLUS 주도업종,sectorCountryWeights,0.35
280920,PLUS 주도업종,feesAndAssets,0.35
281990,RISE 중소형고배당,issuer,0.35
281990,RISE 중소형고배당,benchmarkName,0.35
281990,RISE 중소형고배당,descriptions,0.35
281990,RISE 중소형고배당,strategyFacts,0.35
281990,RISE 중소형고배당,distribution,0.35
281990,RISE 중소형고배당,sectorCountryWeights,0.35
281990,RISE 중소형고배당,feesAndAssets,0.35
284980,RISE 200금융,issuer,0.35
284980,RISE 200금융,benchmarkName,0.35
284980,RISE 200금융,descriptions,0.35
284980,RISE 200금융,strategyFacts,0.35
284980,RISE 200금융,distribution,0.35
284980,RISE 200금융,sectorCountryWeights,0.35
284980,RISE 200금융,feesAndAssets,0.35
285690,FOCUS ESG리더스,issuer,0.35
285690,FOCUS ESG리더스,benchmarkName,0.35
285690,FOCUS ESG리더스,descriptions,0.35
285690,FOCUS ESG리더스,strategyFacts,0.35
285690,FOCUS ESG리더스,distribution,0.35
285690,FOCUS ESG리더스,sectorCountryWeights,0.35
285690,FOCUS ESG리더스,feesAndAssets,0.35
289040,KODEX MSCI KOREA ESG유니버설,issuer,0.35
289040,KODEX MSCI KOREA ESG유니버설,benchmarkName,0.35
289040,KODEX MSCI KOREA ESG유니버설,descriptions,0.35
289040,KODEX MSCI KOREA ESG유니버설,strategyFacts,0.35
289040,KODEX MSCI KOREA ESG유니버설,distribution,0.35
289040,KODEX MSCI KOREA ESG유니버설,sectorCountryWeights,0.35
289040,KODEX MSCI KOREA ESG유니버설,feesAndAssets,0.35
289250,TIGER MSCI KOREA ESG유니버설,issuer,0.35
289250,TIGER MSCI KOREA ESG유니버설,benchmarkName,0.35
289250,TIGER MSCI KOREA ESG유니버설,descriptions,0.35
289250,TIGER MSCI KOREA ESG유니버설,strategyFacts,0.35
289250,TIGER MSCI KOREA ESG유니버설,distribution,0.35
289250,TIGER MSCI KOREA ESG유니버설,sectorCountryWeights,0.35
289250,TIGER MSCI KOREA ESG유니버설,feesAndAssets,0.35
289260,TIGER MSCI KOREA ESG리더스,issuer,0.35
289260,TIGER MSCI KOREA ESG리더스,benchmarkName,0.35
289260,TIGER MSCI KOREA ESG리더스,descriptions,0.35
289260,TIGER MSCI KOREA ESG리더스,strategyFacts,0.35
289260,TIGER MSCI KOREA ESG리더스,distribution,0.35
289260,TIGER MSCI KOREA ESG리더스,sectorCountryWeights,0.35
289260,TIGER MSCI KOREA ESG리더스,feesAndAssets,0.35
289480,TIGER 200커버드콜,issuer,0.45
289480,TIGER 200커버드콜,benchmarkName,0.45
289480,TIGER 200커버드콜,descriptions,0.45
289480,TIGER 200커버드콜,distribution,0.45
289480,TIGER 200커버드콜,sectorCountryWeights,0.45
289480,TIGER 200커버드콜,feesAndAssets,0.45
290080,RISE 200고배당커버드콜ATM,issuer,0.45
290080,RISE 200고배당커버드콜ATM,benchmarkName,0.45
290080,RISE 200고배당커버드콜ATM,descriptions,0.45
290080,RISE 200고배당커버드콜ATM,distribution,0.45
290080,RISE 200고배당커버드콜ATM,sectorCountryWeights,0.45
290080,RISE 200고배당커버드콜ATM,feesAndAssets,0.45
290130,RISE ESG사회책임투자,issuer,0.35
290130,RISE ESG사회책임투자,benchmarkName,0.35
290130,RISE ESG사회책임투자,descriptions,0.35
290130,RISE ESG사회책임투자,strategyFacts,0.35
290130,RISE ESG사회책임투자,distribution,0.35
290130,RISE ESG사회책임투자,sectorCountryWeights,0.35
290130,RISE ESG사회책임투자,feesAndAssets,0.35
291630,KIWOOM 코스닥150선물레버리지,issuer,0.45
291630,KIWOOM 코스닥150선물레버리지,benchmarkName,0.45
291630,KIWOOM 코스닥150선물레버리지,descriptions,0.45
291630,KIWOOM 코스닥150선물레버리지,distribution,0.45
291630,KIWOOM 코스닥150선물레버리지,sectorCountryWeights,0.45
291630,KIWOOM 코스닥150선물레버리지,feesAndAssets,0.45
292050,RISE KRX300,issuer,0.35
292050,RISE KRX300,benchmarkName,0.35
292050,RISE KRX300,descriptions,0.35
292050,RISE KRX300,strategyFacts,0.35
292050,RISE KRX300,distribution,0.35
292050,RISE KRX300,sectorCountryWeights,0.35
292050,RISE KRX300,feesAndAssets,0.35
292150,TIGER 코리아TOP10,issuer,0.35
292150,TIGER 코리아TOP10,benchmarkName,0.35
292150,TIGER 코리아TOP10,descriptions,0.35
292150,TIGER 코리아TOP10,strategyFacts,0.35
292150,TIGER 코리아TOP10,distribution,0.35
292150,TIGER 코리아TOP10,sectorCountryWeights,0.35
292150,TIGER 코리아TOP10,feesAndAssets,0.35
292160,TIGER KRX300,issuer,0.35
292160,TIGER KRX300,benchmarkName,0.35
292160,TIGER KRX300,descriptions,0.35
292160,TIGER KRX300,strategyFacts,0.35
292160,TIGER KRX300,distribution,0.35
292160,TIGER KRX300,sectorCountryWeights,0.35
292160,TIGER KRX300,feesAndAssets,0.35
292190,KODEX KRX300,issuer,0.35
292190,KODEX KRX300,benchmarkName,0.35
292190,KODEX KRX300,descriptions,0.35
292190,KODEX KRX300,strategyFacts,0.35
292190,KODEX KRX300,distribution,0.35
292190,KODEX KRX300,sectorCountryWeights,0.35
292190,KODEX KRX300,feesAndAssets,0.35
292500,SOL KRX300,issuer,0.35
292500,SOL KRX300,benchmarkName,0.35
292500,SOL KRX300,descriptions,0.35
292500,SOL KRX300,strategyFacts,0.35
292500,SOL KRX300,distribution,0.35
292500,SOL KRX300,sectorCountryWeights,0.35
292500,SOL KRX300,feesAndAssets,0.35
293180,HANARO 200,issuer,0.35
293180,HANARO 200,benchmarkName,0.35
293180,HANARO 200,descriptions,0.35
293180,HANARO 200,strategyFacts,0.35
293180,HANARO 200,distribution,0.35
293180,HANARO 200,sectorCountryWeights,0.35
293180,HANARO 200,feesAndAssets,0.35
294400,KIWOOM 200TR,issuer,0.35
294400,KIWOOM 200TR,benchmarkName,0.35
294400,KIWOOM 200TR,descriptions,0.35
294400,KIWOOM 200TR,strategyFacts,0.35
294400,KIWOOM 200TR,distribution,0.35
294400,KIWOOM 200TR,sectorCountryWeights,0.35
294400,KIWOOM 200TR,feesAndAssets,0.35
295040,SOL 200TR,issuer,0.35
295040,SOL 200TR,benchmarkName,0.35
295040,SOL 200TR,descriptions,0.35
295040,SOL 200TR,strategyFacts,0.35
295040,SOL 200TR,distribution,0.35
295040,SOL 200TR,sectorCountryWeights,0.35
295040,SOL 200TR,feesAndAssets,0.35
298340,PLUS 국채선물3년,issuer,0.35
298340,PLUS 국채선물3년,benchmarkName,0.35
298340,PLUS 국채선물3년,descriptions,0.35
298340,PLUS 국채선물3년,strategyFacts,0.35
298340,PLUS 국채선물3년,distribution,0.35
298340,PLUS 국채선물3년,sectorCountryWeights,0.35
298340,PLUS 국채선물3년,feesAndAssets,0.35
300610,TIGER K게임,issuer,0.35
300610,TIGER K게임,benchmarkName,0.35
300610,TIGER K게임,descriptions,0.35
300610,TIGER K게임,strategyFacts,0.35
300610,TIGER K게임,distribution,0.35
300610,TIGER K게임,sectorCountryWeights,0.35
300610,TIGER K게임,feesAndAssets,0.35
300640,RISE 게임테마,issuer,0.35
300640,RISE 게임테마,benchmarkName,0.35
300640,RISE 게임테마,descriptions,0.35
300640,RISE 게임테마,strategyFacts,0.35
300640,RISE 게임테마,distribution,0.35
300640,RISE 게임테마,sectorCountryWeights,0.35
300640,RISE 게임테마,feesAndAssets,0.35
300950,KODEX 게임산업,issuer,0.35
300950,KODEX 게임산업,benchmarkName,0.35
300950,KODEX 게임산업,descriptions,0.35
300950,KODEX 게임산업,strategyFacts,0.35
300950,KODEX 게임산업,distribution,0.35
300950,KODEX 게임산업,sectorCountryWeights,0.35
300950,KODEX 게임산업,feesAndAssets,0.35
301400,PLUS 코스닥150,issuer,0.35
301400,PLUS 코스닥150,benchmarkName,0.35
301400,PLUS 코스닥150,descriptions,0.35
301400,PLUS 코스닥150,strategyFacts,0.35
301400,PLUS 코스닥150,distribution,0.35
301400,PLUS 코스닥150,sectorCountryWeights,0.35
301400,PLUS 코스닥150,feesAndAssets,0.35
302450,RISE 코스피,issuer,0.35
302450,RISE 코스피,benchmarkName,0.35
302450,RISE 코스피,descriptions,0.35
302450,RISE 코스피,strategyFacts,0.35
302450,RISE 코스피,distribution,0.35
302450,RISE 코스피,sectorCountryWeights,0.35
302450,RISE 코스피,feesAndAssets,0.35
304760,HANARO KRX300,issuer,0.35
304760,HANARO KRX300,benchmarkName,0.35
304760,HANARO KRX300,descriptions,0.35
304760,HANARO KRX300,strategyFacts,0.35
304760,HANARO KRX300,distribution,0.35
304760,HANARO KRX300,sectorCountryWeights,0.35
304760,HANARO KRX300,feesAndAssets,0.35
304770,HANARO 코스닥150,issuer,0.35
304770,HANARO 코스닥150,benchmarkName,0.35
304770,HANARO 코스닥150,descriptions,0.35
304770,HANARO 코스닥150,strategyFacts,0.35
304770,HANARO 코스닥150,distribution,0.35
304770,HANARO 코스닥150,sectorCountryWeights,0.35
304770,HANARO 코스닥150,feesAndAssets,0.35
304780,HANARO 200선물레버리지,issuer,0.45
304780,HANARO 200선물레버리지,benchmarkName,0.45
304780,HANARO 200선물레버리지,descriptions,0.45
