etfCode,etfName,rank,holdingCode,holdingName,quantity,weightPct,status
0155N0,HANARO K휴머노이드테마TOP10,7,307950,현대오토에버,68,8.36,OK
0155N0,HANARO K휴머노이드테마TOP10,8,012330,현대모비스,55,7.52,OK
0155N0,HANARO K휴머노이드테마TOP10,9,066570,LG전자,140,7.29,OK
0155N0,HANARO K휴머노이드테마TOP10,10,437730,삼현,730,6.41,OK
0097L0,KIWOOM 한국고배당&미국AI테크,1,017800,현대엘리베이터,747,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,2,000810,삼성화재,56,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,3,030000,제일기획,"1,851",-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,4,081660,미스토홀딩스,763,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,5,003690,코리안리,"2,331",-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,6,016360,삼성증권,296,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,7,001720,신영증권,199,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,8,161390,한국타이어앤테크놀로지,424,-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,9,024110,기업은행,"1,338",-,OK
0097L0,KIWOOM 한국고배당&미국AI테크,10,029780,삼성카드,585,-,OK
185680,KODEX 미국S&P바이오(합성),,,,,,EMPTY_NO_TABLE
0192T0,SOL 코스닥TOP10,1,196170,알테오젠,262,24.59,OK
0192T0,SOL 코스닥TOP10,2,086520,에코프로,677,16.78,OK
0192T0,SOL 코스닥TOP10,3,247540,에코프로비엠,372,13.21,OK
0192T0,SOL 코스닥TOP10,4,240810,원익IPS,228,8.44,OK
0192T0,SOL 코스닥TOP10,5,058470,리노공업,343,7.35,OK
0192T0,SOL 코스닥TOP10,6,298380,에이비엘바이오,287,6.73,OK
0192T0,SOL 코스닥TOP10,7,277810,레인보우로보틱스,54,6.65,OK
0192T0,SOL 코스닥TOP10,8,039030,이오테크닉스,58,6.18,OK
0192T0,SOL 코스닥TOP10,9,028300,HLB,811,6.17,OK
0192T0,SOL 코스닥TOP10,10,032820,우리기술,"1,093",3.46,OK
0184E0,1Q 200채권혼합50액티브,1,005930,삼성전자,336,-,OK
0184E0,1Q 200채권혼합50액티브,2,000660,SK하이닉스,40,-,OK
0184E0,1Q 200채권혼합50액티브,3,479080,1Q 머니마켓액티브,"1,042",-,OK
0184E0,1Q 200채권혼합50액티브,4,402340,SK스퀘어,7,-,OK
0184E0,1Q 200채권혼합50액티브,5,009150,삼성전기,4,-,OK
0184E0,1Q 200채권혼합50액티브,6,005380,현대차,10,-,OK
0184E0,1Q 200채권혼합50액티브,7,105560,KB금융,22,-,OK
0184E0,1Q 200채권혼합50액티브,8,055550,신한지주,30,-,OK
0184E0,1Q 200채권혼합50액티브,9,000270,기아,18,-,OK
0184E0,1Q 200채권혼합50액티브,10,028260,삼성물산,7,-,OK
483570,KCGI 미국S&P500 TOP10,,,,,,EMPTY_NO_TABLE
0047R0,RISE 팔란티어고정테크100,,,,,,EMPTY_NO_TABLE
0206G0,1Q 현대차기아채권혼합50,1,000270,기아,775,-,OK
0206G0,1Q 현대차기아채권혼합50,2,005380,현대차,211,-,OK
0115C0,RISE 미국고배당다우존스TOP10,,,,,,EMPTY_NO_TABLE
0049K0,ACE 미국배당퀄리티채권혼합50,,,,,,EMPTY_NO_TABLE
138230,KIWOOM 미국달러선물,,,,,,EMPTY_NO_TABLE
277540,ACE 아시아TOP50,1,005930,삼성전자,886,-,OK
277540,ACE 아시아TOP50,2,000660,SK하이닉스,96,-,OK
277540,ACE 아시아TOP50,3,005935,삼성전자우,145,-,OK
277540,ACE 아시아TOP50,4,402340,SK스퀘어,16,-,OK
277540,ACE 아시아TOP50,5,105560,KB금융,63,-,OK
277540,ACE 아시아TOP50,6,005380,현대차,24,-,OK
277540,ACE 아시아TOP50,7,055550,신한지주,81,-,OK
277540,ACE 아시아TOP50,8,000270,기아,44,-,OK
277540,ACE 아시아TOP50,9,034020,두산에너빌리티,81,-,OK
277540,ACE 아시아TOP50,10,012450,한화에어로스페이스,6,-,OK
280930,KODEX 미국러셀2000(H),,,,,,EMPTY_NO_TABLE
411540,SOL 200 Top10,1,207940,삼성바이오로직스,150,12.35,OK
411540,SOL 200 Top10,2,402340,SK스퀘어,158,10.79,OK
411540,SOL 200 Top10,3,012450,한화에어로스페이스,191,10.51,OK
411540,SOL 200 Top10,4,000270,기아,"1,240",10.46,OK
411540,SOL 200 Top10,5,000660,SK하이닉스,92,9.98,OK
411540,SOL 200 Top10,6,373220,LG에너지솔루션,503,9.71,OK
411540,SOL 200 Top10,7,005930,삼성전자,647,9.68,OK
411540,SOL 200 Top10,8,034020,두산에너빌리티,"2,184",9.40,OK
411540,SOL 200 Top10,9,329180,HD현대중공업,300,8.60,OK
411540,SOL 200 Top10,10,005380,현대차,324,8.46,OK
300950,KODEX 게임산업,1,259960,크래프톤,643,26.62,OK
300950,KODEX 게임산업,2,036570,NC,461,19.28,OK
300950,KODEX 게임산업,3,263750,펄어비스,"1,923",11.74,OK
300950,KODEX 게임산업,4,251270,넷마블,"1,564",10.38,OK
300950,KODEX 게임산업,5,462870,시프트업,"1,725",10.25,OK
300950,KODEX 게임산업,6,192080,더블유게임즈,535,5.69,OK
300950,KODEX 게임산업,7,112040,위메이드,"1,034",3.18,OK
300950,KODEX 게임산업,8,293490,카카오게임즈,"1,992",2.74,OK
300950,KODEX 게임산업,9,069080,웹젠,927,1.89,OK
300950,KODEX 게임산업,10,095660,네오위즈,581,1.82,OK
0186L0,KoAct 미국로봇피지컬AI액티브,,,,,,EMPTY_NO_TABLE
292500,SOL KRX300,1,005930,삼성전자,"5,942",30.88,OK
292500,SOL KRX300,2,000660,SK하이닉스,706,26.60,OK
292500,SOL KRX300,3,402340,SK스퀘어,117,2.77,OK
292500,SOL KRX300,4,009150,삼성전기,71,1.87,OK
292500,SOL KRX300,5,005380,현대차,174,1.58,OK
292500,SOL KRX300,6,105560,KB금융,388,1.48,OK
292500,SOL KRX300,7,055550,신한지주,525,1.16,OK
292500,SOL KRX300,8,000270,기아,311,0.91,OK
292500,SOL KRX300,9,028260,삼성물산,123,0.91,OK
292500,SOL KRX300,10,086790,하나금융지주,318,0.86,OK
416090,ACE 중국과창판STAR50,,,,,,EMPTY_NO_TABLE
438320,TIGER 차이나항셍테크레버리지(합성 H),,,,,,EMPTY_NO_TABLE
0150K0,KoAct 수소전력ESS인프라액티브,1,119850,지엔씨에너지,"1,347",7.92,OK
0150K0,KoAct 수소전력ESS인프라액티브,2,475150,SK이터닉스,711,7.51,OK
0150K0,KoAct 수소전력ESS인프라액티브,3,006400,삼성SDI,63,6.10,OK
0150K0,KoAct 수소전력ESS인프라액티브,4,091580,상신이디피,"1,787",6.06,OK
0150K0,KoAct 수소전력ESS인프라액티브,5,373220,LG에너지솔루션,77,5.56,OK
0150K0,KoAct 수소전력ESS인프라액티브,6,010120,LS ELECTRIC,128,5.19,OK
0150K0,KoAct 수소전력ESS인프라액티브,7,416180,신성에스티,"1,171",4.83,OK
0150K0,KoAct 수소전력ESS인프라액티브,8,126340,비나텍,303,4.59,OK
0150K0,KoAct 수소전력ESS인프라액티브,9,107640,한중엔시에스,680,4.58,OK
0150K0,KoAct 수소전력ESS인프라액티브,10,417200,LS머트리얼즈,"1,712",4.52,OK
159800,마이티 코스피100,1,000660,SK하이닉스,580,30.99,OK
159800,마이티 코스피100,2,005930,삼성전자,"4,092",30.16,OK
159800,마이티 코스피100,3,402340,SK스퀘어,96,3.23,OK
159800,마이티 코스피100,4,009150,삼성전기,58,2.16,OK
159800,마이티 코스피100,5,005380,현대차,143,1.84,OK
159800,마이티 코스피100,6,105560,KB금융,318,1.71,OK
159800,마이티 코스피100,7,055550,신한지주,431,1.36,OK
159800,마이티 코스피100,8,000270,기아,256,1.06,OK
159800,마이티 코스피100,9,028260,삼성물산,101,1.06,OK
159800,마이티 코스피100,10,086790,하나금융지주,261,1.00,OK
117460,KODEX 에너지화학,1,051910,LG화학,586,16.64,OK
117460,KODEX 에너지화학,2,267250,HD현대,649,14.01,OK
117460,KODEX 에너지화학,3,096770,SK이노베이션,"1,072",12.88,OK
117460,KODEX 에너지화학,4,010950,S-Oil,601,9.14,OK
117460,KODEX 에너지화학,5,009830,한화솔루션,"1,945",6.79,OK
117460,KODEX 에너지화학,6,010060,OCI홀딩스,191,4.26,OK
117460,KODEX 에너지화학,7,014680,한솔케미칼,143,4.05,OK
117460,KODEX 에너지화학,8,011790,SKC,372,3.57,OK
117460,KODEX 에너지화학,9,002380,KCC,58,2.74,OK
117460,KODEX 에너지화학,10,011780,금호석유화학,210,2.69,OK
0193G0,KoAct 코스피액티브,1,005930,삼성전자,505,30.28,OK
0193G0,KoAct 코스피액티브,2,000660,SK하이닉스,55,23.91,OK
0193G0,KoAct 코스피액티브,3,402340,SK스퀘어,17,4.65,OK
0193G0,KoAct 코스피액티브,4,105560,KB금융,96,4.21,OK
0193G0,KoAct 코스피액티브,5,373220,LG에너지솔루션,33,2.55,OK
0193G0,KoAct 코스피액티브,6,009150,삼성전기,8,2.43,OK
0193G0,KoAct 코스피액티브,7,329180,HD현대중공업,18,2.07,OK
0193G0,KoAct 코스피액티브,8,005380,현대차,17,1.78,OK
0193G0,KoAct 코스피액티브,9,032830,삼성생명,23,1.77,OK
0193G0,KoAct 코스피액티브,10,028260,삼성물산,19,1.62,OK
292160,TIGER KRX300,1,005930,삼성전자,"5,873",31.13,OK
292160,TIGER KRX300,2,000660,SK하이닉스,698,26.82,OK
292160,TIGER KRX300,3,402340,SK스퀘어,116,2.80,OK
292160,TIGER KRX300,4,009150,삼성전기,70,1.88,OK
292160,TIGER KRX300,5,005380,현대차,172,1.59,OK
292160,TIGER KRX300,6,105560,KB금융,383,1.49,OK
292160,TIGER KRX300,7,055550,신한지주,519,1.17,OK
292160,TIGER KRX300,8,000270,기아,308,0.92,OK
292160,TIGER KRX300,9,028260,삼성물산,122,0.92,OK
292160,TIGER KRX300,10,086790,하나금융지주,314,0.87,OK
289250,TIGER MSCI KOREA ESG유니버설,1,000660,SK하이닉스,152,26.97,OK
289250,TIGER MSCI KOREA ESG유니버설,2,005930,삼성전자,863,21.12,OK
289250,TIGER MSCI KOREA ESG유니버설,3,009150,삼성전기,40,4.96,OK
289250,TIGER MSCI KOREA ESG유니버설,4,105560,KB금융,250,4.48,OK
289250,TIGER MSCI KOREA ESG유니버설,5,055550,신한지주,293,3.06,OK
289250,TIGER MSCI KOREA ESG유니버설,6,402340,SK스퀘어,24,2.68,OK
289250,TIGER MSCI KOREA ESG유니버설,7,005935,삼성전자우,148,2.52,OK
289250,TIGER MSCI KOREA ESG유니버설,8,086790,하나금융지주,191,2.44,OK
289250,TIGER MSCI KOREA ESG유니버설,9,006400,삼성SDI,43,1.82,OK
289250,TIGER MSCI KOREA ESG유니버설,10,035420,NAVER,100,1.81,OK
433220,에셋플러스 글로벌대장장이액티브,1,000660,SK하이닉스,8,-,OK
433220,에셋플러스 글로벌대장장이액티브,2,005930,삼성전자,43,-,OK
479850,HANARO K-뷰티,1,278470,에이피알,377,17.52,OK
479850,HANARO K-뷰티,2,090430,아모레퍼시픽,"1,046",15.55,OK
479850,HANARO K-뷰티,3,051900,LG생활건강,328,9.97,OK
479850,HANARO K-뷰티,4,214450,파마리서치,234,9.46,OK
479850,HANARO K-뷰티,5,161890,한국콜마,591,8.37,OK
479850,HANARO K-뷰티,6,483650,달바글로벌,312,7.61,OK
479850,HANARO K-뷰티,7,192820,코스맥스,292,6.58,OK
479850,HANARO K-뷰티,8,257720,실리콘투,"1,290",6.05,OK
479850,HANARO K-뷰티,9,145020,휴젤,185,5.54,OK
479850,HANARO K-뷰티,10,069620,대웅제약,158,2.56,OK
204450,KODEX 차이나H레버리지(H),,,,,,EMPTY_NO_TABLE
0047P0,RISE 테슬라고정테크100,,,,,,EMPTY_NO_TABLE
381560,HANARO Fn전기&수소차,1,000270,기아,691,11.50,OK
381560,HANARO Fn전기&수소차,2,012330,현대모비스,181,10.23,OK
381560,HANARO Fn전기&수소차,3,005380,현대차,179,9.21,OK
381560,HANARO Fn전기&수소차,4,373220,LG에너지솔루션,220,8.38,OK
381560,HANARO Fn전기&수소차,5,005490,POSCO홀딩스,234,8.36,OK
381560,HANARO Fn전기&수소차,6,066570,LG전자,380,8.18,OK
381560,HANARO Fn전기&수소차,7,006400,삼성SDI,126,6.43,OK
381560,HANARO Fn전기&수소차,8,010120,LS ELECTRIC,270,5.78,OK
381560,HANARO Fn전기&수소차,9,009150,삼성전기,35,5.23,OK
381560,HANARO Fn전기&수소차,10,096770,SK이노베이션,371,4.74,OK
195970,PLUS 선진국MSCI(합성 H),,,,,,EMPTY_NO_TABLE
364690,KODEX 혁신기술테마액티브,1,005930,삼성전자,"3,709",24.28,OK
364690,KODEX 혁신기술테마액티브,2,000660,SK하이닉스,431,20.45,OK
364690,KODEX 혁신기술테마액티브,3,009150,삼성전기,201,6.66,OK
364690,KODEX 혁신기술테마액티브,4,402340,SK스퀘어,178,5.32,OK
364690,KODEX 혁신기술테마액티브,5,011070,LG이노텍,228,3.88,OK
364690,KODEX 혁신기술테마액티브,6,012450,한화에어로스페이스,156,3.76,OK
364690,KODEX 혁신기술테마액티브,7,267260,HD현대일렉트릭,101,2.05,OK
364690,KODEX 혁신기술테마액티브,8,207940,삼성바이오로직스,53,1.91,OK
364690,KODEX 혁신기술테마액티브,9,005380,현대차,152,1.74,OK
364690,KODEX 혁신기술테마액티브,10,047810,한국항공우주,462,1.71,OK
463300,RISE 중국본토CSI300,,,,,,EMPTY_NO_TABLE
471460,KIWOOM 국고채30년액티브,1,167860,KIWOOM 국고채10년레버리지,"1,200",-,OK
091220,TIGER 은행,1,055550,신한지주,724,22.81,OK
091220,TIGER 은행,2,105560,KB금융,406,21.94,OK
091220,TIGER 은행,3,086790,하나금융지주,556,21.39,OK
091220,TIGER 은행,4,316140,우리금융지주,"1,638",14.83,OK
091220,TIGER 은행,5,323410,카카오뱅크,831,5.62,OK
091220,TIGER 은행,6,024110,기업은행,665,4.08,OK
091220,TIGER 은행,7,138930,BNK금융지주,662,3.49,OK
091220,TIGER 은행,8,175330,JB금융지주,383,3.11,OK
091220,TIGER 은행,9,139130,iM금융지주,339,1.79,OK
091220,TIGER 은행,10,006220,제주은행,33,0.09,OK
0190M0,KIWOOM 미국AI테크하이베타,,,,,,EMPTY_NO_TABLE
497780,KoAct 미국천연가스인프라액티브,,,,,,EMPTY_NO_TABLE
0026E0,KODEX 미국S&P500버퍼3월액티브,,,,,,EMPTY_NO_TABLE
228820,TIGER KTOP30,1,005930,삼성전자,"1,279",35.85,OK
228820,TIGER KTOP30,2,000660,SK하이닉스,53,10.77,OK
228820,TIGER KTOP30,3,009150,삼성전기,53,7.52,OK
228820,TIGER KTOP30,4,012450,한화에어로스페이스,53,5.46,OK
228820,TIGER KTOP30,5,000810,삼성화재,53,3.73,OK
228820,TIGER KTOP30,6,012330,현대모비스,53,2.85,OK
228820,TIGER KTOP30,7,035420,NAVER,132,2.73,OK
228820,TIGER KTOP30,8,005380,현대차,53,2.59,OK
228820,TIGER KTOP30,9,006400,삼성SDI,53,2.57,OK
228820,TIGER KTOP30,10,017670,SK텔레콤,264,2.49,OK
368190,HANARO Fn K-뉴딜디지털플러스,1,068270,셀트리온,242,11.61,OK
368190,HANARO Fn K-뉴딜디지털플러스,2,207940,삼성바이오로직스,26,9.97,OK
368190,HANARO Fn K-뉴딜디지털플러스,3,006400,삼성SDI,81,9.76,OK
368190,HANARO Fn K-뉴딜디지털플러스,4,005490,POSCO홀딩스,112,9.45,OK
368190,HANARO Fn K-뉴딜디지털플러스,5,373220,LG에너지솔루션,104,9.36,OK
368190,HANARO Fn K-뉴딜디지털플러스,6,035420,NAVER,179,9.22,OK
368190,HANARO Fn K-뉴딜디지털플러스,7,196170,알테오젠,97,8.41,OK
368190,HANARO Fn K-뉴딜디지털플러스,8,051910,LG화학,106,7.56,OK
368190,HANARO Fn K-뉴딜디지털플러스,9,035720,카카오,731,6.96,OK
368190,HANARO Fn K-뉴딜디지털플러스,10,259960,크래프톤,62,4.04,OK
457690,KODEX 33-06 국고채액티브,,,,,,EMPTY_NO_TABLE
217770,TIGER 원유선물인버스(H),,,,,,EMPTY_NO_TABLE
139250,TIGER 200 에너지화학,1,034730,SK,143,24.69,OK
139250,TIGER 200 에너지화학,2,051910,LG화학,184,14.19,OK
139250,TIGER 200 에너지화학,3,267250,HD현대,181,10.61,OK
139250,TIGER 200 에너지화학,4,096770,SK이노베이션,299,9.76,OK
139250,TIGER 200 에너지화학,5,010950,S-Oil,167,6.90,OK
139250,TIGER 200 에너지화학,6,009830,한화솔루션,569,5.39,OK
139250,TIGER 200 에너지화학,7,078930,GS,179,4.21,OK
139250,TIGER 200 에너지화학,8,010060,OCI홀딩스,53,3.21,OK
139250,TIGER 200 에너지화학,9,014680,한솔케미칼,40,3.08,OK
139250,TIGER 200 에너지화학,10,000880,한화,105,2.87,OK
367740,HANARO Fn5G산업,1,030200,KT,"3,639",9.39,OK
367740,HANARO Fn5G산업,2,017670,SK텔레콤,"2,061",8.65,OK
367740,HANARO Fn5G산업,3,006400,삼성SDI,393,8.47,OK
367740,HANARO Fn5G산업,4,005930,삼성전자,645,8.04,OK
367740,HANARO Fn5G산업,5,042700,한미반도체,783,7.88,OK
367740,HANARO Fn5G산업,6,009150,삼성전기,109,6.88,OK
367740,HANARO Fn5G산업,7,007660,이수페타시스,"1,401",6.83,OK
367740,HANARO Fn5G산업,8,000660,SK하이닉스,71,6.42,OK
367740,HANARO Fn5G산업,9,018260,삼성에스디에스,680,6.33,OK
367740,HANARO Fn5G산업,10,240810,원익IPS,823,5.03,OK
169950,KODEX 차이나A50,,,,,,EMPTY_NO_TABLE
0103T0,1Q K소버린AI,1,035420,NAVER,586,28.65,OK
0103T0,1Q K소버린AI,2,035720,카카오,"2,640",23.86,OK
0103T0,1Q K소버린AI,3,018260,삼성에스디에스,310,15.33,OK
0103T0,1Q K소버린AI,4,064400,LG씨엔에스,381,6.76,OK
0103T0,1Q K소버린AI,5,307950,현대오토에버,54,6.15,OK
0103T0,1Q K소버린AI,6,181710,NHN,238,2.37,OK
0103T0,1Q K소버린AI,7,300080,플리토,"1,265",2.24,OK
0103T0,1Q K소버린AI,8,041190,우리기술투자,"1,821",2.13,OK
0103T0,1Q K소버린AI,9,030520,한글과컴퓨터,480,2.07,OK
0103T0,1Q K소버린AI,10,022100,포스코DX,418,2.04,OK
461450,KODEX 코스닥글로벌,1,196170,알테오젠,772,15.97,OK
461450,KODEX 코스닥글로벌,2,086520,에코프로,"1,852",10.12,OK
461450,KODEX 코스닥글로벌,3,247540,에코프로비엠,"1,019",7.98,OK
461450,KODEX 코스닥글로벌,4,036930,주성엔지니어링,590,7.04,OK
461450,KODEX 코스닥글로벌,5,240810,원익IPS,623,5.08,OK
461450,KODEX 코스닥글로벌,6,058470,리노공업,938,4.43,OK
461450,KODEX 코스닥글로벌,7,298380,에이비엘바이오,785,4.06,OK
461450,KODEX 코스닥글로벌,8,141080,리가켐바이오,491,3.64,OK
461450,KODEX 코스닥글로벌,9,403870,HPSP,"1,232",3.37,OK
461450,KODEX 코스닥글로벌,10,222800,심텍,468,3.31,OK
364990,TIGER 게임TOP10,1,036570,NC,314,30.72,OK
364990,TIGER 게임TOP10,2,259960,크래프톤,307,29.72,OK
364990,TIGER 게임TOP10,3,251270,넷마블,"1,218",18.90,OK
364990,TIGER 게임TOP10,4,263750,펄어비스,469,6.70,OK
364990,TIGER 게임TOP10,5,192080,더블유게임즈,147,3.65,OK
364990,TIGER 게임TOP10,6,181710,NHN,170,2.64,OK
364990,TIGER 게임TOP10,7,462870,시프트업,185,2.57,OK
364990,TIGER 게임TOP10,8,112040,위메이드,270,1.94,OK
364990,TIGER 게임TOP10,9,293490,카카오게임즈,546,1.76,OK
364990,TIGER 게임TOP10,10,225570,넥슨게임즈,322,1.13,OK
300640,RISE 게임테마,1,462870,시프트업,"1,186",12.32,OK
300640,RISE 게임테마,2,036570,NC,157,11.49,OK
300640,RISE 게임테마,3,192080,더블유게임즈,595,11.06,OK
300640,RISE 게임테마,4,259960,크래프톤,152,11.00,OK
300640,RISE 게임테마,5,251270,넷마블,669,7.76,OK
300640,RISE 게임테마,6,112040,위메이드,"1,121",6.03,OK
300640,RISE 게임테마,7,263750,펄어비스,519,5.54,OK
300640,RISE 게임테마,8,293490,카카오게임즈,"2,231",5.37,OK
300640,RISE 게임테마,9,069080,웹젠,"1,105",3.95,OK
300640,RISE 게임테마,10,095660,네오위즈,657,3.59,OK
442550,RISE TDF2030액티브 적격,1,385550,RISE 단기채권알파액티브,"1,074",-,OK
442550,RISE TDF2030액티브 적격,2,379780,RISE 미국S&P500,"4,592",-,OK
442550,RISE TDF2030액티브 적격,3,385540,RISE 종합채권(A-이상)액티브,"1,087",-,OK
442550,RISE TDF2030액티브 적격,4,368590,RISE 미국나스닥100,"2,765",-,OK
442550,RISE TDF2030액티브 적격,5,273130,KODEX 종합채권(AA-이상)액티브,451,-,OK
442550,RISE TDF2030액티브 적격,6,481430,RISE 국고채10년액티브,372,-,OK
442550,RISE TDF2030액티브 적격,7,148020,RISE 200,330,-,OK
442550,RISE TDF2030액티브 적격,8,385560,RISE KIS국고채30년Enhanced,626,-,OK
442550,RISE TDF2030액티브 적격,9,295000,RISE 국채선물10년,596,-,OK
442550,RISE TDF2030액티브 적격,10,469060,RISE 미국반도체NYSE,676,-,OK
375760,HANARO 탄소효율그린뉴딜,1,005930,삼성전자,"2,640",27.76,OK
375760,HANARO 탄소효율그린뉴딜,2,000660,SK하이닉스,288,21.96,OK
375760,HANARO 탄소효율그린뉴딜,3,402340,SK스퀘어,72,3.45,OK
375760,HANARO 탄소효율그린뉴딜,4,105560,KB금융,233,1.79,OK
375760,HANARO 탄소효율그린뉴딜,5,005380,현대차,97,1.78,OK
375760,HANARO 탄소효율그린뉴딜,6,055550,신한지주,365,1.64,OK
375760,HANARO 탄소효율그린뉴딜,7,034020,두산에너빌리티,492,1.49,OK
375760,HANARO 탄소효율그린뉴딜,8,086790,하나금융지주,227,1.24,OK
375760,HANARO 탄소효율그린뉴딜,9,012450,한화에어로스페이스,31,1.20,OK
375760,HANARO 탄소효율그린뉴딜,10,000270,기아,202,1.20,OK
464600,SOL 자동차소부장Fn,1,012330,현대모비스,257,11.05,OK
464600,SOL 자동차소부장Fn,2,066570,LG전자,654,10.70,OK
464600,SOL 자동차소부장Fn,3,009150,삼성전기,81,9.20,OK
464600,SOL 자동차소부장Fn,4,307950,현대오토에버,215,8.30,OK
464600,SOL 자동차소부장Fn,5,011070,LG이노텍,134,7.81,OK
464600,SOL 자동차소부장Fn,6,018880,한온시스템,"23,245",7.05,OK
464600,SOL 자동차소부장Fn,7,204320,HL만도,"1,507",6.32,OK
464600,SOL 자동차소부장Fn,8,098460,고영,"2,527",5.76,OK
464600,SOL 자동차소부장Fn,9,005930,삼성전자,242,5.43,OK
464600,SOL 자동차소부장Fn,10,011210,현대위아,731,3.86,OK
376410,TIGER 탄소효율그린뉴딜,1,005930,삼성전자,"2,575",27.00,OK
376410,TIGER 탄소효율그린뉴딜,2,000660,SK하이닉스,281,21.36,OK
