etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
305540,TIGER 2차전지테마,krx_numeric,,WISE 2차전지 테마 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
305720,KODEX 2차전지산업,krx_numeric,,FnGuide 2차전지 산업 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
306520,HANARO 200선물인버스,krx_numeric,,코스피 200 선물지수,thin,23,D,low,low,low,low,none,0,5,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
306530,HANARO 코스닥150선물레버리지,krx_numeric,,F-코스닥150 지수,enriched,57,B,low,low,medium,medium,none,2,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
306950,KODEX KRX300레버리지,krx_numeric,,KRX 300,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
307510,TIGER 의료기기,krx_numeric,,FnGuide 의료기기 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
307520,TIGER 지주회사,krx_numeric,,FnGuide 지주회사 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
308620,KODEX 미국10년국채선물,krx_numeric,,S&P 10-Year U.S. Treasury Note Futures KRW(ER),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
309230,ACE 미국WideMoat동일가중,krx_numeric,,MorningStar Wide Moat Focus Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
310080,RISE 중국MSCI China(H),krx_numeric,,"MSCI China Index(USD, Price Return)",thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
310960,TIGER 200TR,krx_numeric,,코스피 200 TR,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
310970,TIGER MSCI Korea TR,krx_numeric,,MSCI Korea TR Index,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
314250,KODEX 미국빅테크10(H),krx_numeric,,NYSE U.S. Big TECH 10 INDEX,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
314700,HANARO 농업융복합산업,krx_numeric,,FnGuide 농업융복합산업 지수(시장가격),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
315270,TIGER 200커뮤니케이션서비스,krx_numeric,,코스피 200 커뮤니케이션서비스,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
315930,KODEX Top5PlusTR,krx_numeric,,FnGuide TOP 5 Plus Total Return 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
315960,RISE 대형고배당10TR,krx_numeric,,WISE 대형고배당10 TR 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
316300,ACE 싱가포르리츠,krx_numeric,,Morningstar Singapore REIT Yield Focus Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
316670,KIWOOM 코스닥150,krx_numeric,,코스닥 150,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
319640,TIGER 골드선물(H),krx_numeric,,S&P GSCI Gold Index(TR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
321410,KODEX 멀티에셋하이인컴(H),krx_numeric,,Morningstar Multi-Asset High Income 10% Capped Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
322400,HANARO e커머스,krx_numeric,,FnGuide E커머스 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
322410,HANARO K고배당,krx_numeric,,FnGuide 고배당 알파 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
325010,KODEX 성장주,krx_numeric,,FnGuide 성장 지수(PR),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
325020,KODEX 배당가치,krx_numeric,,FnGuide SLV 배당가치 지수,enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
326230,RISE 내수주플러스,krx_numeric,,FnGuide 내수주플러스 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
326240,RISE IT플러스,krx_numeric,,FnGuide IT플러스 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
328370,PLUS 코스피TR,krx_numeric,,코스피 TR,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
329200,TIGER 리츠부동산인프라,krx_numeric,,FnGuide 리츠부동산인프라,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
329650,KODEX TRF3070,krx_numeric,,FnGuide TRF 3070 지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
329660,KODEX TRF5050,krx_numeric,,FnGuide TRF 5050 지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
329670,KODEX TRF7030,krx_numeric,,FnGuide TRF 7030 지수,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
329750,TIGER 미국달러단기채권액티브,krx_numeric,,KIS U.S. TREASURY BOND 0-1Y 지수(총수익),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
332500,ACE 200TR,krx_numeric,,코스피 200 TR,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
332610,PLUS 미국단기회사채(AAA~A),krx_numeric,,ICE BofaAML 1-3 Year AAA-A US Corporate Index(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
332620,PLUS 미국장기우량회사채,krx_numeric,,ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
332930,HANARO 200TR,krx_numeric,,코스피 200 TR,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
332940,HANARO MSCI Korea TR,krx_numeric,,MSCI Korea TR Index,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
334690,RISE 팔라듐선물(H),krx_numeric,,S&P GSCI Palladium Excess Return Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
334700,RISE 팔라듐선물인버스(H),krx_numeric,,S&P GSCI Palladium Excess Return Index,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
336160,RISE 금융채액티브,krx_numeric,,KIS 종합채권금융채 2.5Y-3Y 지수 (총수익),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
337120,KODEX 멀티팩터,krx_numeric,,FnGuide 멀티팩터 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
337140,KODEX 코스피대형주,krx_numeric,,코스피 대형주,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
337150,KODEX 200exTOP,krx_numeric,,코스피 200 초대형제외 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
337160,KODEX 200ESG,krx_numeric,,코스피 200 ESG 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
341850,TIGER 리츠부동산인프라채권,krx_numeric,,KIS 리츠부동산인프라채권PR 지수,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
352540,KODEX 일본부동산리츠(H),krx_numeric,,Tokyo Stock Exchange REIT Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
352560,KODEX 미국부동산리츠(H),krx_numeric,,Dow Jones U.S. Real Estate PR Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
354240,RISE 미국고정배당우선증권,krx_numeric,,ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
354350,HANARO 글로벌럭셔리S&P(합성),krx_numeric,,S&P Global Luxury Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
354500,ACE 코스닥150,krx_numeric,,코스닥 150,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
356540,ACE 종합채권(AA-이상)액티브,krx_numeric,,KIS 종합채권 AA-이상 총수익 지수(Total return Index),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
357870,TIGER CD금리투자KIS(합성),krx_numeric,,KIS CD Index(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
359210,KODEX 코스피TR,krx_numeric,,코스피 TR,enriched,53,C,low,low,medium,low,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
360140,KODEX 200롱코스닥150숏선물,krx_numeric,,코스피200 롱 100% 코스닥150 숏 100% 선물지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
360150,KODEX 코스닥150롱코스피200숏선물,krx_numeric,,코스닥150 롱 100% 코스피200 숏 100% 선물지수,enriched,53,C,low,low,medium,low,none,2,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
360200,ACE 미국S&P500,krx_numeric,,S&P 500,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
360750,TIGER 미국S&P500,krx_numeric,미래에셋자산운용(주),S&P 500,enriched,51,C,medium,low,low,medium,low,0,4,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
361580,RISE 200TR,krx_numeric,,코스피 200 TR,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
363510,SOL KIS단기통안채,krx_numeric,,KIS 단기통안채 Index(총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
363570,KODEX 장기종합채권(AA-이상)액티브,krx_numeric,,"KAP 한국장기종합채권지수(AA-이상, 총수익)",thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
363580,KODEX 200IT TR,krx_numeric,,코스피200 정보기술 TR,enriched,53,C,low,low,medium,low,none,10,6,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364690,KODEX 혁신기술테마액티브,krx_numeric,,코스피,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364960,TIGER BBIG,krx_numeric,,KRX BBIG 지수,enriched,53,C,low,low,medium,low,none,10,6,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364970,TIGER 바이오TOP10,krx_numeric,,KRX 바이오 TOP 10 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364980,TIGER 2차전지TOP10,krx_numeric,,KRX 2차전지 TOP 10 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
364990,TIGER 게임TOP10,krx_numeric,,KRX 게임 TOP 10 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
365000,TIGER 인터넷TOP10,krx_numeric,,KRX 인터넷 TOP 10 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
365040,TIGER AI코리아그로스액티브,krx_numeric,,코스피,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
365780,ACE 국고채10년,krx_numeric,,KIS 10년 국고채 지수 (총수익),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
367380,ACE 미국나스닥100,krx_numeric,,NASDAQ 100,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
367740,HANARO Fn5G산업,krx_numeric,,FnGuide 5G 산업 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
367760,RISE 네트워크인프라,krx_numeric,,FnGuide 네트워크 인프라 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
367770,RISE 수소경제테마,krx_numeric,,FnGuide 수소 경제 테마 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
368190,HANARO Fn K-뉴딜디지털플러스,krx_numeric,,FnGuide K-뉴딜 디지털 플러스 지수,enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
368590,RISE 미국나스닥100,krx_numeric,,NASDAQ 100,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
368680,KODEX K-뉴딜디지털플러스,krx_numeric,,FnGuide K-뉴딜 디지털 플러스 지수,enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
371150,RISE 차이나항셍테크,krx_numeric,,Hang Seng TECH Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
371160,TIGER 차이나항셍테크,krx_numeric,,Hang Seng TECH Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
371450,TIGER 글로벌클라우드컴퓨팅INDXX,krx_numeric,,Indxx Global Cloud Computing Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
371460,TIGER 차이나전기차SOLACTIVE,krx_numeric,,Solactive China Electric Vehicle and Battery Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
371470,TIGER 차이나바이오테크SOLACTIVE,krx_numeric,,Solactive China Biotech Index(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
371870,ACE 차이나항셍테크,krx_numeric,,Hang Seng TECH Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
372330,KODEX 차이나항셍테크,krx_numeric,,Hang Seng TECH Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
373490,KODEX 코리아혁신성장액티브,krx_numeric,,FnGuide K-이노베이션 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
373790,KIWOOM 미국방어배당성장나스닥,krx_numeric,,Nasdaq US Low Volatility Dividend Achievers Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
375270,RISE 글로벌데이터센터리츠(합성),krx_numeric,,Kelly Data Center & Tech Infrastructure Net Total Return Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
375760,HANARO 탄소효율그린뉴딜,krx_numeric,,KRX/S&P 탄소효율 그린뉴딜지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
375770,KODEX 탄소효율그린뉴딜,krx_numeric,,KRX/S&P 탄소효율 그린뉴딜지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
376410,TIGER 탄소효율그린뉴딜,krx_numeric,,KRX/S&P 탄소효율 그린뉴딜지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
377990,TIGER Fn신재생에너지,krx_numeric,,FnGuide 신재생에너지 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
379780,RISE 미국S&P500,krx_numeric,,S&P 500,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
379790,RISE 유로스탁스50(H),krx_numeric,,EURO STOXX 50 Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
379800,KODEX 미국S&P500,krx_numeric,삼성자산운용(주),S&P 500 Total Return Index,enriched,51,C,medium,low,low,medium,low,0,4,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
379810,KODEX 미국나스닥100,krx_numeric,삼성자산운용(주),NASDAQ-100 Total Return Index,enriched,51,C,medium,low,low,medium,low,0,4,true,상품 설명·투자 목적|구성종목|산업·국가 비중|실제 분배금 이력
380340,ACE 코리아AI테크핵심산업,krx_numeric,,FnGuide 코리아AI테크핵심산업지수 (Price Return),enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
381170,TIGER 미국테크TOP10 INDXX,krx_numeric,,Indxx US Tech Top 10 Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
381180,TIGER 미국필라델피아반도체나스닥,krx_numeric,,PHLX Semiconductor Sector Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
381560,HANARO Fn전기&수소차,krx_numeric,,FnGuide 전기&수소차 지수 (시장가격),enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
381570,HANARO Fn친환경에너지,krx_numeric,,FnGuide 친환경에너지 지수 (시장가격),enriched,53,C,low,low,medium,low,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385510,KODEX 신재생에너지액티브,krx_numeric,,FnGuide K-신재생에너지 플러스 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385520,KODEX 자율주행액티브,krx_numeric,,FnGuide K-미래차 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385540,RISE 종합채권(A-이상)액티브,krx_numeric,,KIS 종합채권 지수(A-이상)(총수익지수),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
385550,RISE 단기채권알파액티브,krx_numeric,,KIS 단기채권알파지수(AA-이상)(총수익지수),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
385560,RISE KIS국고채30년Enhanced,krx_numeric,,KIS 국고채30년Enhanced지수(시장가격),thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
385590,ACE ESG액티브,krx_numeric,,MSCI Korea Country ESG Leaders Custom Capped Price return Index,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385600,ACE 2차전지&친환경차액티브,krx_numeric,,FnGuide 친환경 자동차 밸류체인 지수,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385710,TIME K이노베이션액티브,krx_numeric,,KRX BBIG 지수,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
385720,TIME 코스피액티브,krx_numeric,,코스피,enriched,57,B,low,low,medium,medium,none,10,3,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
387270,TIGER 글로벌이노베이션액티브,krx_numeric,,NASDAQ 100,thin,23,D,low,low,low,low,none,0,4,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
387280,TIGER 퓨처모빌리티액티브,krx_numeric,,FnGuide 퓨처모빌리티 지수,enriched,57,B,low,low,medium,medium,none,10,5,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
388280,RISE K엔터&여행레저,krx_numeric,,FnGuide K엔터&여행레저 지수,enriched,53,C,low,low,medium,low,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
388420,RISE 비메모리반도체액티브,krx_numeric,,iSelect 비메모리반도체 지수(시장가격지수),enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
390390,KODEX 미국반도체,krx_numeric,,MVIS US Listed Semiconductor 25 Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
390400,KODEX 미국스마트모빌리티S&P,krx_numeric,,S&P Kensho Smart Transportation,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
391600,ACE 미국친환경그린테마,krx_numeric,,Indxx US Green Infrastructure Price return Index,thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
391670,HK 베스트일레븐액티브,krx_numeric,,코스피 200,enriched,57,B,low,low,medium,medium,none,10,4,true,운용사|상품 설명·투자 목적|산업·국가 비중|분배 일정|실제 분배금 이력
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,krx_numeric,,Solactive Autonomous & Electric Vehicles 지수(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),krx_numeric,,Solactive Global Lithium 지수(PR),thin,23,D,low,low,low,low,none,0,3,false,상세 메타데이터|운용사|상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력|필드별 출처
